StoneMazePath,-20098,-20096,16711,16713
StoneMazePath,-20131,-20129,16690,16692
StoneMazeShootingRange,-20083,-20078,16717,16725
StoneMazePath,-20110,-20108,16681,16683
StoneMazeEndChest,-20107,-20105,16681,16683
StoneMazeEndChest,-20131,-20129,16687,16689
StoneMazePath,-20095,-20093,16717,16719
StoneMazePath,-20098,-20096,16717,16719
StoneMazePath,-20110,-20108,16678,16680
StoneMazePath,-20131,-20129,16699,16701
StoneMazePath,-20131,-20129,16696,16698
StoneMazeEndChest,-20095,-20093,16714,16716
StoneMazePath,-20095,-20093,16720,16722
StoneMazePath,-20128,-20126,16693,16695
StoneMazePath,-20104,-20102,16693,16695
StoneMazePath,-20131,-20129,16693,16695
StoneMazePath,-20101,-20099,16693,16695
StoneMazePath,-20095,-20093,16711,16713
StoneMazePath,-20101,-20099,16696,16698
StoneMazeEndChest,-20125,-20123,16693,16695
StoneMazePath,-20077,-20075,16717,16719
StoneMazePath,-20098,-20096,16696,16698
StoneMazeSpiderRoom,-20080,-20075,16711,16716
StoneMazePath,-20098,-20096,16693,16695
StoneMazePath,-20077,-20075,16720,16722
StoneMazeSpiderRoom,-20101,-20096,16687,16692
StoneMazePath,-20077,-20075,16723,16725
StoneMazeHuge,-20134,-20075,16666,16725
StoneLeafMound,-20151,-20144,16553,16562
RLCraft_BasicWitch,-20279,-20279,16585,16585
RLCraft_UndergroundRuin1,-20282,-20273,16579,16588
StonePlantMound1,-20016,-20010,16437,16443
StonePlantMound3,-20175,-20164,16381,16390
StoneMazePathBig,-20301,-20293,16514,16522
StoneMazePath,-20304,-20302,16517,16519
StoneMazePath,-20316,-20314,16514,16516
StoneMazePath,-20298,-20296,16523,16525
StoneMazeEndChest,-20298,-20296,16526,16528
StoneMazePath,-20304,-20302,16520,16522
StoneMazePath,-20316,-20314,16517,16519
StoneMazePath,-20313,-20311,16517,16519
StoneMazePath,-20316,-20314,16520,16522
StoneMazePath,-20304,-20302,16523,16525
StoneMazeLitRoom,-20310,-20305,16514,16519
StoneMazePath,-20304,-20302,16514,16516
StoneMazePath,-20298,-20296,16511,16513
StoneMazePath,-20313,-20311,16520,16522
StoneMazePath,-20301,-20299,16523,16525
StoneMazePath,-20313,-20311,16514,16516
StoneMazePath,-20307,-20305,16523,16525
StoneMazePath,-20316,-20314,16523,16525
StoneMazePath,-20307,-20305,16526,16528
StoneMazePath,-20304,-20302,16526,16528
StoneMazePath,-20313,-20311,16523,16525
StoneMazePath,-20307,-20305,16511,16513
StoneMazePath,-20316,-20314,16511,16513
StoneMazePath,-20307,-20305,16508,16510
StoneMazePath,-20310,-20308,16520,16522
StoneMazePath,-20310,-20308,16523,16525
StoneMazePath,-20310,-20308,16526,16528
StoneMazeShootingRange,-20304,-20299,16505,16513
StoneMazePath,-20298,-20296,16508,16510
StoneMazePath,-20307,-20305,16520,16522
StoneMazePath,-20313,-20311,16526,16528
StoneMazePath,-20313,-20311,16511,16513
StoneMazePath,-20310,-20308,16511,16513
StoneMazeEndChest,-20307,-20305,16505,16507
StoneMazePath,-20316,-20314,16526,16528
StoneMazeSmall,-20316,-20293,16505,16528
